966,Sacramento,1/31/06 1:21,24TH ST / FLORIN RD,4,5A,1356,TOWED/STORED VEH-14602.6,7000,-121.4827348,38.49575914
967,New York,11/4/09 0:00,3 CLOE CT,5,5C,1605,MISSING PERSON,7000,-40.4975722,74.6649083
968,Sacramento,1/17/06 8:47,2604 53RD AVE,4,4B,1346,TOWED/STORED VEHICLE,7000,-121.4786198,38.50279498
969,New York,8/18/10 1:00,3430 SAN CARLOS WAY,5,5A,1364,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4443013,74.4735803
970,New York,4/2/07 13:30,3750 MODLIN WAY,3,3M,742,10851(A)VC TAKE VEH W/O OWNER,2404,-40.42747,74.60154457
971,Los Angeles,2/1/07 18:30,7897 LA RIVIERA DR,3,3A,774,594(B)(2)(A)VANDALISM GRAF-400,2999,-34.3846125,118.6374478
972,Chicago,5/6/12 8:00,21 POINSETTIA CT,5,5C,1607,NON INJ HR/MAIL OUT REPORT,7000,-41.4646484,87.60590997
973,Los Angeles,2/4/10 8:00,200 BICENTENNIAL CIR,4,4A,933,TOWED/STORED VEH-14602.6,7000,-34.4859396,118.48934244
974,New York,7/27/09 16:45,7979 CENTER PKWY,4,4B,1333,5150 WI DANGER SELF/OTHERS,7000,-40.5534498,74.50771305
975,Boston,12/10/06 15:00,525 EXCHANGE ST,3,3M,742,MISCELLANEOUS I RPT (ZMISC),7000,-42.4367219,71.52358579
976,New York,5/3/06 16:45,13TH ST / E ST,4,4C,1296,TRAFFIC-ACCIDENT-NON INJURY,5400,-40.4937694,74.53514629
977,Boston,8/26/06 18:30,2743 ALBATROSS WAY,3,3A,766,MISSING PERSON,7000,-42.4618597,71.55067613
978,New York,3/26/09 16:45,6001 RIZA AVE,3,3A,782,1708 US   THEFT OF MAIL,2310,-40.4409276,74.65473334
979,Sacramento,9/5/10 3:45,724 LAS PALMAS AVE,2,2B,552,459 PC  BURGLARY RESIDENCE,2204,-121.4494618,38.61845089
980,Sacramento,1/17/06 11:05,MEADOWVIEW RD / MANORSIDE DR,5,5A,1393,TRAFFIC-ACCIDENT INJURY,5400,-121.491628,38.4814126
981,Chicago,2/26/11 3:45,7511 EDDYLEE WAY,1,1B,435,487(A) GRAND THEFT-INSIDE,2308,-41.4832354,87.59124596
982,Boston,8/7/10 2:30,1896 ARDEN WAY,2,2A,506,CASUALTY REPORT,7000,-42.4152408,71.51610082
983,New York,4/12/11 9:15,6TH ST / I ST,3,3A,775,20001(A) VC HIT/RUN INJ/DEATH,5401,-40.4791371,74.57368379
984,New York,12/1/07 2:30,3930 38TH ST,4,4C,1256,3056 PAROLE VIO - I RPT,7000,-40.4306972,74.61063309
985,Sacramento,4/3/10 15:00,3937 HIGH ST,2,2A,505,ASSAULT WITH WEAPON - I RPT,7000,-121.4353699,38.63973826
986,Chicago,3/27/10 0:00,2107 L ST,6,6C,1121,11357(B)HS POSS -28.5GR MARIJ,3562,-41.4546338,87.61676738
987,Boston,3/27/05 0:00,5016 ROSE ST,4,4A,965,484 PC PETTY THEFT,2399,-42.4882605,71.58135818
988,Sacramento,5/25/12 0:00,8020 RUSH RIVER DR,4,4C,1294,459 PC  BURGLARY VEHICLE,2299,-121.5187359,38.48255011
989,Sacramento,1/10/06 20:25,1403 HELMSMAN WAY,1,1B,444,476 PC PASS FICTICIOUS CHECK,2501,-121.4927929,38.61009514
990,Boston,7/11/09 2:30,DEL PASO BLVD / ELEANOR AVE,1,1B,427,594(B)(2)(A) VANDALISM/ -$400,2999,-42.4673661,71.58031934
991,Boston,8/18/06 8:00,3333 3RD AVE,1,1C,309,5150 WI DANGER SELF/OTHERS,7000,-42.4329623,71.60086039
992,Los Angeles,4/8/11 20:15,FRANKLIN BLVD / 12TH AVE,2,2A,231,9.04.050 A DRINKING IN PUBLIC,7399,-34.4679847,118.56820709
993,Sacramento,8/3/09 1:00,5165 VILLAGE STAR DR,5,5C,1644,PROTECTIVE CUSTODY-I RPT,7000,-121.4426705,38.4538236
994,Boston,7/18/10 16:45,5500 MACK RD,3,3M,745,HARASSMENT - I RPT,7000,-42.4992289,71.58067298
995,Boston,2/5/05 1:00,627 CLAIRE AVE,2,2C,619,12020(A)1) PROHIBITED FIREARM,5212,-42.4830552,71.51087148
996,Sacramento,1/8/06 22:30,873 HUNTERS CREEK DR,2,2A,224,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4449174,38.65682845
997,Boston,7/26/05 3:45,1716 WAKEFIELD WAY,1,1A,338,10851 VC AUTO THEFT LOCATE,2404,-42.4758022,71.54388351
998,New York,3/8/07 15:00,ARCADE BLVD / RIO LINDA BLVD,1,1C,437,TRAFFIC - I RPT,7000,-40.4388125,74.56356872
999,Los Angeles,11/5/07 2:30,8020 LEVERING WAY,2,2B,553,459 PC  BURGLARY VEHICLE,2299,-34.4849693,118.57593958
1000,Boston,12/9/08 3:45,DEL PASO BLVD / ARDEN WAY,2,2C,619,TRAFFIC - I RPT,7000,-42.4732784,71.57223488
1001,Boston,10/12/09 1:00,150 CREEKS EDGE WAY,3,3C,1106,5150 WI DANGER SELF/OTHERS,7000,-42.4737513,71.6252419
1002,Chicago,11/18/06 15:00,7901 LA RIVIERA DR,3,3B,716,459 PC  BURGLARY RESIDENCE,2204,-41.4470317,87.61000927
1003,Sacramento,1/19/06 11:17,BROADWAY / 57TH ST,6,6B,1018,TOWED/STORED VEH-14602.6,7000,-121.4391618,38.54672128
1004,Los Angeles,5/27/11 20:15,FLORIN RD / S LAND PARK DR,6,6B,1421,20002(A) HIT/RUN,5401,-34.4802044,118.61154684
1005,Sacramento,5/12/08 18:30,FREEPORT BLVD / CASTRO WAY,4,4A,916,TRAFFIC-ACCIDENT INJURY,5400,-121.4894757,38.55576316
1006,New York,2/15/09 2:30,3038 CLAY ST,6,6C,1131,459 PC  BURGLARY VEHICLE,2299,-40.4922242,74.55971842
1007,New York,1/1/06 0:00,7747 18TH ST,5,5A,1391,CHILD WELFARE - I RPT,7000,-40.4477449,74.66207022
1008,Los Angeles,1/25/05 1:00,FRANKLIN BLVD / 33RD AVE,2,2C,626,11377(A)HS POSS AMPHETAMINES,3572,-34.4314836,118.51332326
1009,Sacramento,1/25/06 16:30,4700 STOCKTON BL,6,6B,1084,3056 PAROLE VIO - I RPT,7000,-121.4459336,38.5319862
1010,Sacramento,6/18/10 2:30,1116 23RD ST,3,3B,747,602(N)TRESP DRIVE ON PRIVATE P,5707,-121.4769139,38.57396483
1011,Los Angeles,4/27/11 8:00,5303 FRANKLIN BLVD,6,6B,1006,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-34.5273701,118.49702385
1012,Sacramento,7/26/10 2:30,5145 MACK RD,5,5B,1604,MISSING PERSON,7000,-121.4418427,38.47531213
1013,Boston,10/9/09 18:30,2541 FERNDALE AVE,3,3C,1115,211 PC ROBBERY- BUSINESS,1299,-42.4133413,71.45718227
1014,New York,6/8/08 16:45,1773 HERITAGE LN,3,3B,768,11357(B)HS POSS -28.5GR MARIJ,3562,-40.459316,74.54118802
1015,Sacramento,1/17/06 22:00,4445 VALVERDE WAY,5,5B,1618,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4507883,38.46624668
1016,Los Angeles,2/26/09 11:00,N 12TH ST / N B ST,1,1B,422,459 PC  BURGLARY RESIDENCE,2204,-34.4962231,118.56890733
1017,New York,2/15/07 16:45,2418 P ST,1,1B,475,243(E)1 BATTERY NONCOHAB SPOUS,1315,-40.395812,74.52514501
1018,Los Angeles,1/25/11 15:00,3066 FREEPORT BLVD,1,1A,306,THREATS - I RPT,7000,-34.459947,118.61812954
1019,New York,11/10/07 11:00,7720 FRUITRIDGE RD,3,3C,1106,594(B)(1)PC  VANDALISM +$400,2999,-40.4308252,74.55689825
1020,Chicago,1/11/08 0:00,2525 K ST,2,2B,564,647(F) PC DIP - DISORDERLY,5311,-41.4416613,87.6366219
1021,Boston,11/7/12 16:45,301 DOOLITTLE ST,6,6B,1035,TOWED/STORED VEHICLE,7000,-42.4278895,71.63082118
1022,Chicago,10/20/11 18:30,STOCKTON BLVD / MASSIE CT,6,6B,1421,594(B)(1)VANDALISM GRAF +$400,2999,-41.5147548,87.52347262
1023,Sacramento,1/12/06 12:00,1517 17TH ST,3,3B,766,NEIGHBORHOOD DISTURBANCE-I RPT,7000,-121.4862884,38.57151899
1024,New York,1/25/07 13:30,2130 23RD ST,6,6A,1062,CASUALTY REPORT,7000,-40.4951552,74.48947366
1025,New York,3/10/11 3:45,3134 PALMER ST,4,4B,986,LOST PROPERTY - I RPT,7000,-40.4939831,74.533107
1026,Chicago,5/25/08 0:00,2250 68TH AVE,4,4B,937,NON INJ HR/MAIL OUT REPORT,7000,-41.4977227,87.5332551
1027,New York,4/7/12 9:15,3293 AZEVEDO DR,5,5B,1614,CASUALTY REPORT,7000,-40.423349,74.59664183
1028,Sacramento,6/10/05 9:15,8TH ST / J ST,3,3M,732,242 PC  BATTERY CIVILIAN,1313,-121.496127,38.58102199
1029,Boston,12/4/08 3:45,W RIVER DR / ORCHARD LN,6,6A,1022,653M(B) PC ANNOY/RPT CALL HOME,5307,-42.4944195,71.57810659
1030,Boston,7/4/06 1:00,14TH AVE / 60TH ST,4,4C,1265,TRAFFIC-ACCIDENT INJURY,5400,-42.4665401,71.60611091
1031,Chicago,10/6/11 20:15,1119 GLENROSE AVE,2,2A,510,TOWED/STORED VEHICLE,7000,-41.47576,87.54106323
1032,Boston,2/6/05 15:00,414 K ST,4,4C,985,290(F)1 W/I 5 DAYS ADD CHANGE,3699,-42.4906312,71.58053662
1033,Chicago,12/9/05 16:45,28TH ST / K ST,3,3C,1106,FOUND PROPERTY - I RPT,7000,-41.4137192,87.52731583
1034,New York,8/1/11 15:00,WESTERN AVE / DANVILLE WAY,3,3A,775,TOWED/STORED VEH-14602.6,7000,-40.4670272,74.5680901
1035,Sacramento,6/6/09 1:00,NORWOOD AVE / FAIRBANKS AVE,2,2B,532,TRAFFIC-ACCIDENT INJURY,5400,-121.4569441,38.62592771
1036,New York,11/25/08 2:30,101 FOUNTAIN OAKS CIR,2,2A,517,487(A) GRAND THEFT-INSIDE,2308,-40.4254625,74.54146972
1037,Sacramento,8/6/09 3:45,1508 W EL CAMINO AVE,1,1B,444,TOWED/STORED VEH-14602.6,7000,-121.4955733,38.61282301
1038,Chicago,7/10/11 15:00,2760 BRANCH ST,4,4C,1294,11357(B)HS POSS -28.5GR MARIJ,3562,-41.42717,87.47421612
1039,Boston,7/25/12 3:45,5260 YVONNE WAY,4,4B,1326,459 PC  BURGLARY RESIDENCE,2204,-42.5446967,71.5048259
1040,New York,6/9/06 1:00,2315 STOCKTON BLVD,1,1B,410,487(D)GRAND THEFT FIREARM/ANIM,2399,-40.4576083,74.61960417
1041,Boston,6/9/05 0:00,1416 HELMSMAN WAY,1,1C,438,12022.1 PC COMMIT FEL ON BAIL,5212,-42.4469794,71.52967087
1042,Chicago,9/9/08 2:30,5560 MCGLASHAN ST,2,2B,546,TRAFFIC - I RPT,7000,-41.4975768,87.62103382
1043,Sacramento,1/17/06 13:31,1301 ETHAN WAY,2,2C,637,ACCIDENTAL FIRES/ARSON -I RPT,7000,-121.4201014,38.59025226
1044,Sacramento,1/1/06 2:00,2500 FLORIN RD,5,5A,1363,487(A) PC GRAND THEFT,2303,-121.477826,38.49570962
1045,Chicago,3/26/10 11:00,5961 71ST ST,2,2B,553,5150 WI DANGER SELF/OTHERS,7000,-41.4303283,87.63228581
1046,New York,10/12/12 13:30,354 FLORIN RD,3,3M,742,10851 VC AUTO THEFT LOCATE,2404,-40.4898435,74.5703567
1047,Boston,5/3/05 1:00,23RD ST / CAPITOL AVE,6,6C,1132,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4447319,71.62221222
1048,Chicago,5/25/06 11:00,1200 EL CAMINO AVE,2,2A,511,459 PC  BURGLARY VEHICLE,2299,-41.4502184,87.54031312
1049,Boston,2/1/11 15:00,K ST / 3RD ST,6,6B,1086,BOMBS/THREATS/EXPLOSIV- I RPT,7000,-42.4543396,71.60811078
1050,Boston,4/25/08 15:00,6879 14TH AVE,6,6B,1035,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4176103,71.5319734
1051,New York,2/2/11 9:15,STOCKTON BLVD / MASSIE CT,3,3M,734,594(B)(1)PC  VANDALISM +$400,2999,-40.4852542,74.56796664
1052,New York,3/15/06 18:30,W EL CAMINO AVE / TRUXEL RD,2,2A,509,594(B)(1)VANDALISM GRAF +$400,2999,-40.4957727,74.56285332
1053,New York,5/3/08 11:00,415 12TH ST,6,6A,1071,BATTERY - I RPT,7000,-40.4430593,74.60915546
1054,Los Angeles,1/11/12 2:30,1508 TESSA AVE,5,5A,1364,FOUND PROPERTY - I RPT,7000,-34.4457869,118.62743456
1055,Los Angeles,12/20/06 16:45,3403 WINTER PARK DR,2,2A,204,10851(A)VC TAKE VEH W/O OWNER,2404,-34.4203421,118.64242648
1056,Chicago,6/7/12 15:00,3401 LONGVIEW DR,3,3A,774,TOWED/STORED VEHICLE,7000,-41.4591154,87.49152941
1057,New York,9/20/05 3:45,807 LAKE FRONT DR,2,2C,564,484 PETTY THEFT-SHOPLIFT,2303,-40.4853777,74.61242942
1058,Chicago,11/27/10 16:45,1600 VALLEJO WAY,1,1C,447,TOWED/STORED VEHICLE,7000,-41.5236456,87.62848932
1059,New York,4/12/12 13:30,715 L ST,2,2C,620,11377(A)HS POSS AMPHETAMINES,3572,-40.4601374,74.48020167
1060,Los Angeles,7/10/08 8:00,5770 FREEPORT BLVD,5,5A,1392,MISSING PERSON,7000,-34.4815172,118.49502052
1061,Boston,11/15/11 11:00,1924 EL CAMINO AVE,1,1A,337,459 PC  BURGLARY VEHICLE,2299,-42.4162179,71.53167806
1062,Chicago,5/1/10 18:30,2761 29TH AVE,2,2B,544,11377(A)HS POSS AMPHETAMINES,3572,-41.4181141,87.50576856
1063,Boston,3/4/10 1:00,4940 STOCKTON BLVD,3,3B,736,11377(A)HS POSS AMPHETAMINES,3572,-42.4219099,71.62007132
1064,Chicago,10/8/07 2:30,2787 WISSEMANN DR,2,2C,617,487(D)GRAND THEFT FIREARM/ANIM,2399,-41.4383522,87.51585289
1065,New York,12/3/10 2:30,4132 55TH ST,5,5C,1644,212.5(A)ROBBERY-INHAB DWELLING,1299,-40.4249976,74.5974436
1066,New York,10/25/10 8:00,6335 MCMAHON DR,1,1B,353,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,-40.4184854,74.51767414
1067,Chicago,9/7/09 16:45,2918 CHATEAU MONTELENA WAY,5,5B,1614,594(B)(2)(A) VANDALISM/ -$400,2999,-41.4673944,87.49407763
1068,Sacramento,2/1/08 9:15,3126 SANTA CRUZ WAY,6,6A,1032,530.5 PC USE PERSONAL ID INFO,2604,-121.4603243,38.54562468
1069,Chicago,8/26/11 15:00,3301 FONG RANCH RD,1,1C,428,TRAFFIC-ACCIDENT INJURY,5400,-41.439235,87.62017846
1070,Los Angeles,1/4/12 20:15,MACK RD / DEER CREEK DR,1,1A,106,10851(A)VC TAKE VEH W/O OWNER,2404,-34.5231067,118.6593321
1071,Sacramento,1/5/06 16:40,WILKINSON ST / FRUITRIDGE RD,6,6C,1153,TOWED/STORED VEHICLE,7000,-121.4144333,38.52506502
1072,Sacramento,3/3/08 11:00,5081 MCGLASHAN ST,6,6B,1084,459 PC  BURGLARY RESIDENCE,2204,-121.449896,38.52951178
1073,Los Angeles,1/20/12 1:00,470 LINDLEY DR,2,2C,603,MISSING PERSON,7000,-34.4427075,118.61564793
1074,Boston,4/6/06 11:00,8101 COSUMNES RIVER BLVD,4,4B,969,484 PETTY THEFT/LICENSE PLATE,2399,-42.4754412,71.62630675
1075,Sacramento,1/5/06 1:48,7897 LA RIVIERA DR,3,3C,888,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-121.4099656,38.55768622
1076,Sacramento,3/6/12 2:30,DEEBLE ST / WILMINGTON AVE,4,4B,958,TOWED/STORED VEHICLE,7000,-121.4832933,38.53737362
1077,Chicago,10/7/07 3:45,723 R ST,1,1C,309,TOWED/STORED VEH-14602.6,7000,-41.4211494,87.61372713
1078,Chicago,6/27/09 0:00,LOMA VERDE WAY / 29TH ST,2,2C,623,20002(A) HIT/RUN,5401,-41.4429865,87.44688612
1079,Sacramento,5/11/10 2:30,W RIVER DR / ORCHARD LN,1,1B,478,484 PC  PETTY THEFT/ OUTSIDE,2309,-121.5300211,38.61134232
1080,Sacramento,1/1/06 1:00,2600 N ST,3,3B,768,459 PC  BURGLARY VEHICLE,2299,-121.4737052,38.56984785
1081,Los Angeles,8/15/05 16:45,2628 DEL PASO BLVD,2,2A,517,484 PC PETTY THEFT,2399,-34.4340925,118.62379457
1082,Los Angeles,7/20/06 2:30,1940 MONARCH AVE,3,3A,784,20002(A) HIT/RUN,5401,-34.4629583,118.53944483
1083,Los Angeles,6/26/08 2:30,POCKET RD / FREEPORT BLVD,3,3M,732,20002(A) HIT/RUN,5401,-34.4847037,118.49502927
1084,Chicago,1/2/12 15:00,5431 FOLSOM BLVD,3,3M,746,529 PC FALSE PERSONATION,2604,-41.4946499,87.48139564
1085,Chicago,2/18/06 16:45,DEL PASO BLVD / EL CAMINO AVE,2,2C,602,5150 WI DANGER SELF/OTHERS,7000,-41.4984069,87.5791674
1086,New York,3/3/05 13:30,1919 19TH ST,6,6A,1061,LOST PROPERTY - I RPT,7000,-40.4211729,74.59875634
1087,Sacramento,5/11/05 3:45,1416 BREWERTON DR,1,1B,435,594(B)(1)PC  VANDALISM +$400,2999,-121.4922875,38.61569463
1088,Boston,8/11/09 18:30,3900 MARTIN LUTHER KING JR BLVD,4,4C,1287,5150 WI DANGER SELF/OTHERS,7000,-42.4541222,71.55193597
1089,Chicago,2/18/07 0:00,52 BRANDYWOOD CT,3,3C,831,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4986248,87.58052209
1090,Sacramento,4/10/05 8:00,5330 STOCKTON BLVD,6,6B,1084,459 PC  BURGLARY BUSINESS,2203,-121.4443436,38.52652786
1091,Sacramento,7/20/05 8:00,1112 C ST,3,3A,714,1708 US   THEFT OF MAIL,2310,-121.4883415,38.587136
1092,Chicago,12/27/06 16:45,2451 MEADOWVIEW RD,4,4A,956,5150 WI DANGER SELF/OTHERS,7000,-41.4100658,87.55783227
1093,Boston,11/6/09 8:00,3149 PARODY WAY,3,3B,747,11364 HS POSS DRUG PARAPH,3599,-42.4443318,71.55498681
1094,Sacramento,1/22/06 0:00,3701 55TH ST,6,6B,1056,459 PC  BURGLARY VEHICLE,2299,-121.4410246,38.5410297
1095,Los Angeles,11/11/07 1:00,3100 MEADOWVIEW RD,4,4C,1262,14601.1(A) VC LIC SUSP OTHER,5499,-34.4270608,118.50482469
1096,New York,9/12/07 3:45,2828 CONNIE DR,2,2C,637,459 PC  BURGLARY RESIDENCE,2204,-40.5095521,74.66259811
1097,Boston,2/27/05 0:00,920 43RD AVE,6,2B,1084,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-42.4170895,71.46689445
1098,Boston,2/8/11 20:15,STOCKTON BLVD / MACK RD,5,5B,1606,242 PC  BATTERY CIVILIAN,1313,-42.4688287,71.54176204
1099,Chicago,1/20/12 3:45,2672 STONECREEK DR,3,3C,846,TOWED/STORED VEH-14602.6,7000,-41.4499484,87.46691818
1100,Sacramento,1/7/07 15:00,828 I ST,3,3M,732,242 PC  BATTERY CIVILIAN,1313,-121.4951045,38.58165459
1101,Sacramento,6/20/11 0:00,180 W EL CAMINO AVE,1,1C,449,5150 WI DANGER SELF/OTHERS,7000,-121.4671502,38.61110858
1102,Sacramento,1/26/06 22:30,1401 ARDEN WAY,2,2C,616,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4315006,38.60468382
1103,Chicago,3/3/09 1:00,1426 I ST,6,6C,1427,20001(A) VC HIT/RUN INJ/DEATH,5401,-41.4827348,87.49575914
1104,Chicago,4/20/08 11:00,3231 LA SOLIDAD WAY,4,4A,908,308(B) PC MINOR POSS TOBACCO,5599,-41.4876958,87.57815667
1105,New York,1/5/06 3:45,7060 ROCK CREEK WAY,3,3C,1102,FRAUD OR BUNCO - I RPT,7000,-40.4323978,74.63045618
1106,New York,4/7/11 13:30,STOCKTON BLVD / MACK RD,3,3C,877,TOWED/STORED VEHICLE,7000,-40.4818667,74.58121716
1107,Boston,9/6/07 2:30,5961 OUTFALL CIR,4,4B,969,484 PC PETTY THEFT,2399,-42.4923709,71.56023256
1108,Los Angeles,6/26/05 2:30,2520 PHYLLIS AVE,6,6C,1424,POSSIBLE MENTAL - I RPT,7000,-34.4990818,118.61308537
1109,Sacramento,1/5/06 16:00,18TH AVE / 79TH ST,6,6C,1132,TOWED/STORED VEHICLE,7000,-121.4125616,38.53587459
1110,Los Angeles,8/5/07 18:30,NORWOOD AVE / NORWOOD BYP,5,5B,1399,20002(A) HIT/RUN,5401,-34.4828556,118.56641822
1111,Boston,11/12/09 9:15,5041 46TH ST,4,5A,1356,484 PC   PETTY THEFT/INSIDE,2308,-42.5478368,71.50339936
1112,New York,8/9/12 9:15,3000 ATLAS AVE,6,6C,1124,TRAFFIC-ACCIDENT-NON INJURY,5400,-40.4986248,74.58052209
1113,Chicago,12/12/07 13:30,2750 SUTTERVILLE RD,1,1B,444,TOWED/STORED VEH-14602.6,7000,-41.5194794,87.51275848
1114,New York,9/3/10 13:30,4124 22ND ST,3,3C,1115,484 PETTY THEFT/LICENSE PLATE,2399,-40.4508169,74.61384139
1115,Chicago,2/20/08 20:15,2608 17TH ST,6,6A,1013,NON INJ HR/MAIL OUT REPORT,7000,-41.4700175,87.6208506
1116,New York,7/6/08 20:15,123 RIVER RUN CIR,2,2C,616,530 PC FALSE PERS. REC PROP,2604,-40.4327805,74.63031252
1117,Boston,12/20/07 1:00,21ST ST / BROADWAY,5,5C,1623,487(A) GRAND THEFT-INSIDE,2308,-42.4261348,71.53959757
1118,Chicago,12/9/08 18:30,363 MINT ST,3,3C,888,10851(A)VC TAKE VEH W/O OWNER,2404,-41.3751255,87.5530906
1119,New York,5/7/09 3:45,1029 J ST,3,3M,742,LOST PROPERTY - I RPT,7000,-40.5101062,74.51426513
1120,Los Angeles,3/9/12 2:30,4495 MACK RD,3,3M,754,MISCELLANEOUS I RPT (ZMISC),7000,-34.4124426,118.50022327
1121,New York,4/5/08 15:00,3832 38TH ST,3,3M,742,459 PC  BURGLARY VEHICLE,2299,-40.4998065,74.61353883
1122,New York,10/1/12 11:00,3110 SAN JOSE WAY,3,3C,898,FOUND PROPERTY - I RPT,7000,-40.4978345,74.57997771
1123,Boston,4/11/07 15:00,15 CARTHAGE CT,6,6A,1011,5150 WI DANGER SELF/OTHERS,7000,-42.4976906,71.57905171
1124,Chicago,1/1/07 2:30,1600 VALLEJO WAY,1,1B,451,TOWED/STORED VEH-14602.6,7000,-41.5233627,87.49645546
1125,Boston,4/4/09 8:00,1430 S ST,2,2A,506,11364 HS POSS DRUG PARAPH,3599,-42.4196575,71.47581524
1126,Los Angeles,1/27/06 11:00,2561 19TH AVE,3,3C,811,FOUND PROPERTY - I RPT,7000,-34.4192296,118.57227839
1127,Chicago,7/3/06 2:30,8531 THYS CT,4,4A,906,20002(A) HIT/RUN,5401,-41.5120524,87.65599922
1128,Boston,1/26/11 1:00,3267 NORWOOD AVE,1,1C,429,TOWED/STORED VEHICLE,7000,-42.428883,71.44258851
1129,Sacramento,12/15/11 13:30,FRANKLIN BLVD / 2ND AVE,4,4A,918,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4757806,38.55443881
1130,New York,10/9/08 11:00,6201 LEMON HILL AVE,6,6A,1001,459 PC  BURGLARY BUSINESS,2203,-40.4703481,74.4967273
1131,Boston,12/15/09 15:00,4249 BALSAM ST,6,6B,1065,484 PC  PETTY THEFT/ OUTSIDE,2309,-42.5235712,71.50290927
1132,Sacramento,12/7/10 3:45,NEASHAM CIR / 2ND ST,3,3M,751,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-121.5052992,38.58054256
1133,Chicago,5/20/08 15:00,34TH ST / 12TH AVE,5,5A,1365,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4990149,87.52199137
1134,Sacramento,1/14/06 18:00,4916 CAMINO ROYALE DR,5,5B,1631,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4429194,38.46399853
1135,New York,11/25/05 9:15,CORAL GABLES CT / MEADOWVIEW RD,3,3C,861,MISSING PERSON,7000,-40.4780296,74.63040165
1136,Sacramento,1/12/06 22:55,BROADWAY / 28TH ST,4,4A,908,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-121.4764341,38.55735796
1137,Boston,3/1/09 13:30,1714 GLENROSE AVE,3,3A,715,459 PC  BURGLARY RESIDENCE,2204,-42.5262517,71.60873755
1138,Sacramento,11/10/10 18:30,FRANKLIN BLVD / FRUITRIDGE RD,4,4B,969,TOWED/STORED VEH-14602.6,7000,-121.4717471,38.52488785
1139,Boston,11/9/10 1:00,1650 RESPONSE RD,6,6A,1014,MISSING PERSON,7000,-42.4330582,71.62488515
1140,New York,3/18/11 16:45,6201 LEMON HILL AVE,2,2C,628,484 PC   PETTY THEFT/INSIDE,2308,-40.475345,74.48146892
1141,Boston,4/3/10 3:45,FRUITRIDGE RD / 53RD ST,1,1C,429,484 PETTY THEFT/LICENSE PLATE,2399,-42.4196575,71.47581524
1142,Sacramento,6/20/06 11:00,151 GLOBE AVE,2,2C,612,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4624056,38.60075643
1143,Los Angeles,4/2/05 3:45,3632 52ND ST,6,6B,1084,148.9 PC FALSE ID TO OFFICER,4803,-34.4117693,118.51790104
1144,Chicago,7/5/11 3:45,8020 RUSH RIVER DR,4,4C,1225,459 PC  BURGLARY VEHICLE,2299,-41.3992939,87.54961314
1145,Chicago,10/8/09 1:00,3142 JUDAH ST,1,1A,130,459 PC  BURGLARY BUSINESS,2203,-41.5227128,87.60468375
1146,Sacramento,1/5/06 20:16,704 NORTHFIELD DR,1,1C,447,PROB VIOLA/FEL-MISD - I RPT,7000,-121.4803865,38.60961727
1147,Boston,8/4/06 1:00,2486 18TH AVE,2,2C,606,242 PC  BATTERY CIVILIAN,1313,-42.4620361,71.54072015
1148,New York,10/15/05 20:15,TRUXEL RD / SAGINAW CIR,5,5C,1624,148(A)(1)PC RESIST PEACE OFFCR,4801,-40.4919171,74.52475578
1149,Sacramento,1/3/06 0:00,3962 3RD AVE,6,6A,1014,530.5 PC USE PERSONAL ID INFO,2604,-121.4614493,38.54944953
1150,New York,12/12/09 20:15,7550 18TH ST,3,3M,735,MISSING PERSON,7000,-40.4755662,74.54031271
1151,Sacramento,1/14/06 2:30,7489 SPICEWOOD DR,4,4C,1292,594(B)(1)PC  VANDALISM +$400,2999,-121.5384407,38.48548348
1152,Sacramento,10/7/09 13:30,N ST / 3RD ST,3,3A,752,459 PC  BURGLARY VEHICLE,2299,-121.5046674,38.57833762
1153,Boston,1/11/09 3:45,3414 4TH AVE,6,6C,1446,10851(A)VC TAKE VEH W/O OWNER,2404,-42.5348293,71.48641086
1154,Boston,4/1/05 11:00,STOCKTON BLVD / BROADWAY,4,4B,1326,459 PC  BURGLARY VEHICLE,2299,-42.4171002,71.4600104
1155,Los Angeles,1/10/07 8:00,1200 RIVERA DR,1,1A,306,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-34.497206,118.52472122
1156,Los Angeles,11/4/07 0:00,J ST / 6TH ST,5,5B,1614,10851(A)VC TAKE VEH W/O OWNER,2404,-34.455405,118.48372724
1157,New York,10/5/08 15:00,HAWTHORNE ST / LAMPASAS AVE,1,1C,414,459 PC  BURGLARY VEHICLE,2299,-40.4496554,74.61377272
